ID,BARCODE,BRAND_CODE,CPG_ID,CATEGORY,CATEGORY_CODE,NAME,ROMANCE_TEXT,RELATED_BRAND_IDS
57ebc15fe4b0ac389136a342,511111202004,LUNCHABLES,53e10d6368abd3c7065097cc,Deli,DELI,Lunchables,Lunch is what you make of it. Try the full range of Lunchables meals.,
5332f709e4b03c9a25efd0f2,511111403845,BLUE MOON,63a0b3fdd1e65395436fdc2a,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Blue Moon,"A refreshing Belgian White Wheat Ale, Blue Moon beer is known across the United States for it's signature subtle sweetness derived from being brewed with Valencia orange peel.",60135d23ac99f004d19ade2d : 5a5d1fbfe4b0db471c2d0428 : 5332f7f5e4b03c9a25efd163
6063386107f65f72b5aadd40,511111109235,CADBURY,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Cadbury,You'll be amazed by how a few squares of velvety smooth CADBURY DAIRY MILK Chocolate can hold so much irrepressible joy.,
60146855ac99f004d19ade2f,511111908043,SABRITAS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Sabritas,"Whether you're going for a run or heading out to run errands, ""on the go"" shouldn't mean going without the snacks that keep you going! Our nuts, trail mixes and seeds are a tasty way to stay satisfied while you're out and about. A PepsiCo brand.",
616f1754bd873d085ef47f17,511111411680,VITAL PROTEINS,616f16d220a9be6780401fee,Health & Wellness,HEALTHY_AND_WELLNESS,Vital Proteins ,,
592486bee410d61fcea3d131,511111900771,LEVER 2000,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,LEVER 2000,"At Lever 2000, we believe that good hygiene is key to good health. Keep your family clean and healthy with Lever 2000 soaps. A Unilever brand.",592486bde410d61fcea3d124 : 592486bee410d61fcea3d128 : 592486bfe410d61fcea3d13a
5d66df24a3a018093ab3472b,511111405467,OCEAN SPRAY,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Ocean Spray Juices,"Enjoy the crisp, refreshing taste of Ocean Spray juices. Grab a glass, or the entire bottle, to quench your thirst. A PepsiCo brand.",585a9653e4b03e62d1ce0e7b : 585a9686e4b03e62d1ce0e81 : 585a9744e4b03e62d1ce0e98
592486bee410d61fcea3d12d,511111700814,I CAN'T BELIEVE IT'S NOT BUTTER!,5e5ea9cc9c50da1291a6d074,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,I CAN'T BELIEVE IT'S NOT BUTTER!,"Rich and creamy, made with good fats from plant-based oils, I Can’t Believe It’s Not Butter Original is certified by the American Heart Association®.",592486bee410d61fcea3d12c : 592486bee410d61fcea3d130 : 5d2f6b82a3a01810a2174aed
5f4e4b3e2455c929365b5fe2,511111507079,BROOKS,5e825d64f221c312e698a62a,Canned Goods & Soups,CANNED_GOODS_AND_SOUPS,Brooks®,"Brooks is devoted to everything chili. From beans to seasonings, if it's chili, you'll find it from Brooks.",
5a8c2f7ce4b0ccf165fac9e3,511111704096,CAMPBELLS,5a734034e4b0d58f376be874,Canned Goods & Soups,CANNED_GOODS_AND_SOUPS,Campbell's,"Open up possibilities. With Campbell's large variety of flavors and soup styles, you're sure to find a soup for you.",
5f19ccb52455c943622ea633,511111406785,PUKKA,5332f5f6e4b03c9a25efd0b4,Beverages,BEVERAGES,Pukka,"Organic and bursting with the very best nature has to offer. Explore all teas, supplements and lattes. A Unilever brand. ",5a021611e4b00efe02b02a57 : 5e816f9d4f392912df7c86d3
585a96f5e4b03e62d1ce0e8d,511111201564,RUFFLES,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Ruffles,"With crunchy ridges and epic inspired flavors, RUFFLES® potato chips bring snack satisfaction and big taste to any moment. A PepsiCo brand.",5887a372e4b02187f85cdad9 : 585a9686e4b03e62d1ce0e81 : 585a972de4b03e62d1ce0e96
5332f743e4b03c9a25efd109,511111903789,,5332f5f2e4b03c9a25efd0aa,Snacks,SNACKS,Keebler,,
57ebc01fe4b0ac389136a337,511111102106,JET PUFFED,559c2234e4b06aca36af13c6,Baking,BAKING,Jet-Puffed,"Jet-Puffed Marshmallows are the lightest, fluffliest way to make a moment special. Prefect year-round, whether topping off a mug of hot cocoa, holding together a campfire smore, or baked into a special treat. Available in a variety of flavors and sizes, as well as a marshmallow creme.",
5332f9f4e4b03c9a25efd1ca,511111103219,,5332f5f2e4b03c9a25efd0aa,,,Rice Krispies,,
5332f79ee4b03c9a25efd131,511111103585,CINNAMON TOAST CRUNCH,5332f5f3e4b03c9a25efd0ae,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Cinnamon Toast Crunch,"The most epic cereal in the universe. Cinnadust, Cinnacrunch and Cinnamilk. This simple combination of delicious flavors and textures makes Cinnamon Toast Crunch the perfect snack or cereal for kids, teens, adults and any other lifeform.  A General Mills brand.",5daf5d1aa60b87376833e361 : 5daf5e94a60b87376833e362 : 6234b095230f103f78a112f3 : 5daf6e31a60b87376833e365 : 5daf2baea60b87376833e359 : 5daf59751dda2c3e1416ae99 : 5daf4f9ca60b87376833e360
5332f9fde4b03c9a25efd1ce,511111503187,,5332f5f2e4b03c9a25efd0aa,,,Corn Pops,,
60622fa507f65f72b5aadd2e,511111008941,GOOD CULTURE,603419922455c9795782f2fd,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,GOOD CULTURE,,
6081b696610ea856917246dd,511111709633,BUBBLE YUM,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Bubble Yum,"Add a pop of fun to your day with BUBBLE YUM Bubble Gum, the first soft bubble gum marketed ﻿in the U.S.",
6047e7dbac99f04b80c64c47,511111108566,GREEN WORKS,53e10d6368abd3c7065097cc,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Green Works®,"A balanced, natural lifestyle begins with a clean home. That’s why the people at Clorox got to work on a line of products that clean powerfully without harsh chemical fumes or residue.",
5f4e49702455c929365b5fe0,511111307044,BIGS,5e825d64f221c312e698a62a,Snacks,SNACKS,BIGS®,"BIGS are big seeds with big flavor! Proudly grown in the USA, each seed is seasoned with bigger, bolder, authentic flavors.",
5332f9f0e4b03c9a25efd1c3,511111203278,,5332f5f2e4b03c9a25efd0aa,Snacks,SNACKS,Pringles,,
5f4e48212455c929365b5fde,511111407010,BANQUET,5e825d64f221c312e698a62a,Frozen,FROZEN,Banquet®,Your hefty appetite deserves a worthy opponent. Sink your teeth into our all of your favorite foods from Banquet.,
57ebc011e4b0ac389136a335,511111802129,JACK DANIEL'S BARBECUE,53e10d6368abd3c7065097cc,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Jack Daniel's,Jack Daniels Sauces bring the flavors of Jack Daniel's Tennessee whiskey to your barbeque. Try all six flavors.,
5332fa84e4b03c9a25efd232,511111002871,POWERADE ZERO,53e10d6368abd3c7065097cc,Beverages,BEVERAGES,Powerade Zero,,
580dffa7e4b0f32b2de21383,511111201847,T.G.I. FRIDAY'S,53e10d6368abd3c7065097cc,Frozen,FROZEN,TGI Fridays,"Inspired by the TGI Fridays menu, TGI Fridays frozen snacks bring the best appetizers conveniently into your home. Enjoy potato skins, mozzarella sticks, chicken wings & bites, spinach dip, jalapeno poppers, and more.",5332f709e4b03c9a25efd0f0 : 53554c847a010fd9f8db0ed6
585a96e9e4b03e62d1ce0e8b,511111901587,RICE-A-RONI,53e10d6368abd3c7065097cc,Grocery,GROCERY,Rice A Roni,,
5f4e48f3ac99f03f183c8e09,511111107033,BERTOLLI,5e825d64f221c312e698a62a,Frozen,FROZEN,Bertolli®,"Bertolli frozen skillet meals are crafted from simple ingredients like 100% all natural chicken, freshly sautéed garlic, real butter & cream, and slow-simmered sauces.",
60c1174af2f7bb12fd2d796c,511111309963,MARINELA,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,Marinela Sweet Baked Goods,"Marinela has been delivering smiles since 1954, with the Gansito snack cake being an iconic favorite. Today, you can find Marinela products all over the world and we invite you to bite into any of our snack cakes or cookies— you’ll get a taste of how cool it is to go back to your childhood again!",60e89539748cd71a17e20660 : 6047a3e0ac99f04b80c64c44 : 60b684b3fe9f712ed75b1fd5
57ebc02be4b0ac389136a339,511111002086,KOOL-AID,53e10d6368abd3c7065097cc,Beverages,BEVERAGES,Kool-Aid,"Oh Yeah! Kool-Aid offers a wide range of flavors and drinks that kids love. Enjoy ready-to-go Kool-Aid Jammers, Bursts, and Sparklers, or make your own with Kool-Aid powder and liquid mixes.  ",
5332f712e4b03c9a25efd0f8,511111503811,,5332f712e4b03c9a25efd0f9,,,Kemps,,
57ebc2f0e4b0ac389136a34c,511111701903,WYLER'S,53e10d6368abd3c7065097cc,Grocery,GROCERY,Wyler's,Homemade taste for the way you cook today. Wyler's Bouillon and Soups have a rich history of quality homemade flavor.  ,
5daf693c1dda2c3e1416ae9d,511111606093,YOPLAIT,5332f5f3e4b03c9a25efd0ae,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Yoplait,"Yoplait is the great tasting, spoon it—drink it—slurp it, yogurt we know and love. Our mission? To help everyone in the family enjoy each moment. Whether it’s bringing you new, exciting flavors or helping you raise good little humans, with Yoplait, it’s all about YOU. A General Mills brand. ",5daf3365a60b87376833e35b : 5332f7c8e4b03c9a25efd148 : 5daf472da60b87376833e35e : 5daf43251dda2c3e1416ae95 : 5dd557081dda2c1971449a7a : 5daf3eed1dda2c3e1416ae94 : 5daf6baaa60b87376833e364
57ebc293e4b0ac389136a345,511111301974,NANCY'S,53e10d6368abd3c7065097cc,Frozen,FROZEN,Nancy's,"Nancy's easy party food makes your party an effortless success with easy and elegant party finger food such as quiche lorraine, crab cakes, deli spirals, and more.",
5887a290e4b02187f85cdad7,511111701132,STOVE TOP,559c2234e4b06aca36af13c6,Grocery,GROCERY,Stove Top,"Stove Top Stuffing is one of the most versatile ingredients in your pantry. You can serve it as the perfect stuffing side at any meal, but don't forget that receipes for main dishes can be built around it as well. ",
5f4e4c18ac99f03f183c8e0c,511111207092,DAVID,5e825d64f221c312e698a62a,Snacks,SNACKS,DAVID Seeds®,"DAVID Sunflower Seeds, Pumpkin Seeds, and Energy Packed Mixes are roasted and seasoned with quality ingredients. They're fun to eat anytime, anywhere.",
615f1b09e9b64e09dda400d4,511111811565,WHATABURGER,615f1aea5c23681bead7b194,Restaurants,RESTAURANTS,Whataburger,"Treating our customers right. Whataburger is more than a burger chain. It is a place that feels like home to 43,000 employees, called Family Members, and millions of customers. It’s a brand built on pride, care and love. It’s a place people count on in their communities.",
592486bfe410d61fcea3d13d,511111000679,TIGI,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,TIGI,"Inspired by fashion, designed by hairdressers. Try the full range of TIGI brands: Catwalk, Bed Head, Bed Head for Men, and S-Factor. #readytowearhair. A Unilever brand.",592486bee410d61fcea3d128 : 592486bee410d61fcea3d134 : 592486bfe410d61fcea3d13f
57ed0697e4b072ac2294b8f2,511111101895,A.1.,53e10d6368abd3c7065097cc,Condiments & Sauces,CONDIMENTS_AND_SAUCES,A.1.,"A.1. Steak Sauces and Marinades add flavor and lock in moisture to give you the juiciest meats. In addition to the classic Original flavor, try Spicy Chipotle, Sweet Hickory, Sweet Chili Garlic, and more.",
606327d207f65f72b5aadd3b,511111909156,KIT KAT,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Kit Kat,We're all about those breaks. And the best breaks start with these classic bars of crispy wafers coated in smooth milk chocolate.,
57d95749e4b0ac389136a2b2,511111202394,BAGEL BITES,53e10d6368abd3c7065097cc,Frozen,FROZEN,Bagel Bites,"At Bagel Bites, we believe in keeping things simple, wholesome, and awesomely delicious. All of our Pizza Bagel Bites and Breakfast Bagel Bites are made with real cheese, our own tomato sauce, and bagel dough made from scratch everyday.",
6063269d07f65f72b5aadd39,511111209133,JOLLY RANCHER,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Jolly Rancher,"Keep on sucking with JOLLY RANCHER Hard Candy in green apple, cherry, watermelon, grape and blue raspberry flavors. Nothing beats these originals.",
624319171364864a08e62731,511111113188,RAGU,624318e61364864a08e62730,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Ragu,"Cook Like a Mother

This is a limited time brand! Offers are featured below, when available.",
6065f3764b49975cc0ad94bc,511111709404,GOOD FOOD MADE SIMPLE,6065f3294b49975cc0ad94bb,Frozen,FROZEN,Good Food Made Simple,,
5332f7ace4b03c9a25efd13a,511111803515,,5332f7a7e4b03c9a25efd134,,,Michelob Ultra,,
5887a28ae4b02187f85cdad6,511111901143,VELVEETA,53e10d6368abd3c7065097cc,Dairy,DAIRY,Velveeta,"Add a little liquid gold to all your meals with Kraft Velveeta. Discover a variety of products like mini blocks, cheese sauce, dinner kits, and more. ",53554c847a010fd9f8db0ed6
585a9720e4b03e62d1ce0e94,511111101505,SUNCHIPS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Sun Chips,"SUNCHIPS® snacks are wavy, ripple-y squares full of whole-grain goodness (14-19g of whole grains per serving). Grab a bag of SUNCHIPS® whole grain snacks in your favorite flavor, and tell your taste buds to meet you at the corner of delicious and wholesome. A PepsiCo brand.",585a970ee4b03e62d1ce0e91 : 585a971ae4b03e62d1ce0e93 : 585a972de4b03e62d1ce0e96
5aa1b53ae4b086c8aad5e097,511111804277,JUST CRACK AN EGG,53e10d6368abd3c7065097cc,Breakfast & Cereal,BREAKFAST_AND_CEREAL,JUST CRACK AN EGG Scramble Kit,"Take breakfast back. With Just Crack an Egg breakfast bowls, you're less than two minutes from hot, fluffy scrambled eggs packing with all the fixings. Find it in the Egg aisle in your grocery store.",5332f775e4b03c9a25efd127 : 585a9744e4b03e62d1ce0e98
61d866b65806c5140572e81b,511111812005,SAFEWAY,5fc90c54ac99f076f08267c2,Retailers,RETAILERS,Safeway,"Albertsons Companies is committed to helping people across the country live better lives by making a meaningful difference, neighborhood by neighborhood.",
62df113cf654cb0c4bc4d679,511111114628,KEEBLER,62c4dc3c2a605c32f1081199,Snacks,SNACKS,Keebler,"For lunches, after school snacks, sports or sharing, our broad range of cookies, salty snacks and fruit snacks are not only great snacking solutions, but the best part of your kid's day!",62c4dda42a605c32f108119a : 62df12177066124ba02839ba
57d95741e4b0ac389136a2b1,511111802402,BACK TO NATURE DINNERS,53e10d6368abd3c7065097cc,Grocery,GROCERY,Back to Nature Meals,"Back to Nature Macaroni & Cheese is made with no artificial flavors, preservatives, or synthetic colors.",
5ab15207e4b0be0a89bb0b04,511111304333,GOLDFISH,5a734034e4b0d58f376be874,Snacks,SNACKS,Goldfish,"Goldfish crackers have been making families smile for decades. And why not? They're fun, baked with goodness, and - really, really, yummy. Baked with real cheese and containing no artificial flavors or preservatives, Pepperidge Farm Goldfish are a great snack for the entire family.",
5a5d1a8ce4b0db471c2d0420,511111300427,MUNCHOS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,MUNCHOS,"When you want a snack packed with potato flavor and a crispy crunch, reach for a snack of MUNCHOS® potato crisps. It’s a one-two combination of mouthwatering taste and satisfying crunch! A PepsiCo brand.",
5f4fadb7ac99f03f183c8e19,511111807339,PF CHANGS,5e825d64f221c312e698a62a,Frozen,FROZEN,P.F. Chang's Home Menu™,P.F. Chang’s® Home Menu creates a gourmet Asian experience in your own kitchen. Stir things up at home with one of their boldly authentic flavors.,
57ebc2b7e4b0ac389136a347,511111601951,POLLY-O,53e10d6368abd3c7065097cc,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Polly-O,"Over one hundred years ago, Guiseppe Pollio came to the United States with his family's old world tradition of Italian cheesemaking. Today, Polly-O offers a full line of premium Italian cheeses and snacks",
5daf329ca60b87376833e35a,511111205890,ANNIE'S,53e10d6368abd3c7065097cc,Snacks,SNACKS,Annie's Homegrown,"Since 1989, Annie's has been nourishing families with simple, down-to-earth foods that taste great and are easy to love.",
5afda00ce4b0c11cfecd49f4,511111904458,EMERALD,53e10d6368abd3c7065097cc,Snacks,SNACKS,Emerald,"Not all nuts are created equal. Emerald sources high-quality nuts, then flavors them delicately and thoughtfully. Try the wide range of snacking flavors for every occassion.",
630f75504a8081751f2221cf,511111015185,BIMBO POP UP,5fbd7c972455c91ffd067520,Bread & Bakery,BREAD_AND_BAKERY,BIMBO,,
585a966be4b03e62d1ce0e7e,511111901709,GRANDMA'S,60ac067b9b6e385567eee852,Snacks,,Grandma's,,
6078a57d610ea856917246da,511111909590,COLGATE MOUTHWASH,6078a51e5d68c81edd113b27,Oral Care,ORAL_CARE,Colgate Mouthwash,"With over 200 years of experience, Colgate® is trusted for science in oral care.  Colgate® mouthwashes and rinses do more than just freshen breath. Relieve oral sores, actively whiten teeth, and provide 12-hour protection against germs with our range of Colgate® mouthwashes and rinses.
",6078a6365d68c81edd113b28 : 6078a67b610ea856917246dc : 5a02196ce4b00efe02b02a5a
585a96c2e4b03e62d1ce0e87,511111701620,PASTA RONI,53e10d6368abd3c7065097cc,Grocery,GROCERY,Pasta Roni,,
5a5e3615e4b06ba572cf24ab,511111700029,PURE LEAF,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Pure Leaf,At Pure Leaf we brew premium iced tea from real tea leaves. We follow a simple and authentic process that comes from our passion for realness. A PepsiCo brand.,5887a372e4b02187f85cdad9 : 5332f603e4b03c9a25efd0bf : 5d66e2d46d5f3b6188d4f056
5f4fc710ac99f03f183c8e1f,511111407454,WISHBONE,5e825d64f221c312e698a62a,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Wish-Bone®,"From light to creamy to zesty, Wish-Bone has the perfect blend for your salad or marinade.",
623215623ffb2c4c896dfcd7,511111112938,LAND O LAKES,6232152921e2fb358c932269,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Land O Lakes,,
5332f774e4b03c9a25efd126,511111603641,FIBER ONE,5332f5f3e4b03c9a25efd0ae,Health & Wellness,HEALTHY_AND_WELLNESS,Fiber One,Fiber One is the perfect treat for those who are snacking by their own rules. It’s a moment of “me time pleasure” that stands apart from a world of so many shoulds and should nots.  A General Mills brand.,5daf70071dda2c3e1416ae9e : 5332f775e4b03c9a25efd127 : 5daf33e71dda2c3e1416ae93
57d957f2e4b0ac389136a2b4,511111502371,COOL WHIP,53e10d6368abd3c7065097cc,Frozen,FROZEN,Cool Whip,Cool Whip non-dairy whipped topping is the perfect way to top any dessert creation.,
592486bee410d61fcea3d12b,511111400837,GOOD HUMOR,5332f5f6e4b03c9a25efd0b4,Frozen,FROZEN,Good Humor,"Bring the Good Humor truck into your freezer. Enjoy all the classic treats year-round whenever you want: ice cream cones, bars, sandwiches, and more. A Unilever brand.",592486bde410d61fcea3d121 : 592486bee410d61fcea3d12f : 592486bee410d61fcea3d136
592486bee410d61fcea3d136,511111500735,POPSICLE,5332f5f6e4b03c9a25efd0b4,Frozen,FROZEN,Popsicle,Popsicle ice pops are a delicious frozen treat for the whole family. Snack on your favorite Popsicle products in all your favorite fruity flavors. A Unilever brand.,592486bde410d61fcea3d121 : 592486bee410d61fcea3d12b : 592486bfe410d61fcea3d13c
5332f60ce4b03c9a25efd0c3,511111303893,BRISK,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Brisk,Brisk brings bold flavors to the iced tea game. Make your mark on the world. A PepsiCo brand.,5332f603e4b03c9a25efd0bf : 5332f5fbe4b03c9a25efd0bb : 585a972de4b03e62d1ce0e96
626ad06f6d5bf52abce40ab0,511111313496,TYSON,5e825d08f221c312e698a629,Meat & Seafood,MEAT_AND_SEAFOOD,Tyson,,
6155eefc6118e50946469a1a,511111111542,SIMPLE MILLS,6155eee54878a47d241444a8,Baking,BAKING,Simple Mills,Nutritious snacks that never slow you down,585a96eee4b03e62d1ce0e8c : 60104902ac99f004d19ade2a : 5fda7a462455c9689e43fc46
5a5d1a67e4b06ba572cf2499,511111800439,MUNCHIES,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,MUNCHIES,"Inside each bag of MUNCHIES® snacks, you’ll find a tasty mix of some of your favorite snack brands, including SUNCHIPS®, DORITOS®, ROLD GOLD® and CHEETOS® snacks! Grab a bag for a flavor combination that’s hard to beat! A PepsiCo brand.",
5daf2e2a1dda2c3e1416ae92,511111705888,MOTTS,6233966e8942a67af4934aa1,Snacks,SNACKS,Mott's Fruit Snacks,Mott's fruit snacks combine real fruit and vegetable juice with the fruit flavors kids love. You've finally found the perfect after-school snack that's a win for mom and kids!,585a9653e4b03e62d1ce0e7b
57ebc2c8e4b0ac389136a349,511111901938,KRAFT SHAKE 'N BAKE,53e10d6368abd3c7065097cc,Grocery,GROCERY,Shake N' Bake,"Add flavor to your chicken and pork with Shake n' Bake Seasoned Coating Mixes. Just add the seasoning mix with chicken or pork, give it a shake to coat, and place it in the oven.",
5daf54491dda2c3e1416ae97,511111306009,HONEY NUT CHEERIOS,5332f5f3e4b03c9a25efd0ae,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Honey Nut Cheerios,"A sweetened twist on the classic cereal, Honey Nut Cheerios is a whole grain, gluten-free cereal with real honey and natural almond flavoring.  A General Mills brand.",5daf70071dda2c3e1416ae9e : 5332f775e4b03c9a25efd127 : 5332f775e4b03c9a25efd128 : 5daf63151dda2c3e1416ae9b : 605e402c2455c923f83e14d1
6062304c07f65f72b5aadd32,511111609018,PURELL,6050c2c1ac99f063dccd6f18,Personal Care,PERSONAL_CARE,PURELL,,
60d378451490e2751d0cc1dd,511111010111,GALLO FAMILY VINEYARDS,60ba59e1ec891a72cdbb077b,Wine,WINE,GALLO FAMILY VINEYARDS,"Since 1933, the Gallo Family has been honored to make great wines for you to enjoy with family. From traditional favorites to sweet blends, Gallo Family Vineyards offers a variety of reasonably priced wines.",60c7b95d37e7f639aafff274 : 60c7c00f2383023f915e7bff : 60d3795a1490e2751d0cc1df
62bc7e79aa7ca6249b59e7f2,511111114413,JIMMY DEAN,5e825d08f221c312e698a629,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Jimmy Dean,"Whether you like a little sweetness with your breakfast or prefer to stick to savory favorites, Jimmy Dean® brand has you covered. ",
5a021582e4b00efe02b02a56,511111900610,FDS,53e10d6368abd3c7065097cc,Beauty & Personal Care,BEAUTY_AND_PERSONAL_CARE,FDS,,
57ebc017e4b0ac389136a336,511111602118,JELL-O,53e10d6368abd3c7065097cc,Baking,BAKING,Jell-O,Quickly and easily make your own delicious puddings and gelatin treats at home with Jell-O dessert mixes.,
592486bee410d61fcea3d129,511111100850,DOVE MEN+CARE,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,Dove Men+Care,"Dove Men+Care is designed to protect men's skin because care makes a man stronger. Discover the full line of skin care, cleansing, and deodorant designed for men. A Unilever brand.",592486bde410d61fcea3d120 : 592486bee410d61fcea3d128 : 592486bfe410d61fcea3d13a
6047e8452455c97b314d386d,511111608578,TILEX,53e10d6368abd3c7065097cc,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Tilex®,Your Bathroom Isn’t Clean Until It's Tilex® Clean!,
5332f9fce4b03c9a25efd1cc,511111603207,,5332f5f2e4b03c9a25efd0aa,,,Nutri-Grain,,
5f1f23d12455c963a60d07c4,511111306887,PINE SOL,53e10d6368abd3c7065097cc,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Pine-Sol,"Pine-Sol Original Multi-Surface Cleaner kills 99.9% of germs*. Get a deep clean with Pine-Sol. It’s that kind of clean.  (*when used as directed on hard, non-porous surfaces)",
623a04c7f8c6036ac2badd49,511111313106,ANNIES HOMEGROWN GROCERY,5332f5f3e4b03c9a25efd0ae,Grocery,GROCERY,Annie's Homegrown Grocery,"All-natural food that’s fun for everybunny. Can kids love organic, all-natural food? You bet they can. Annie’s line of bunny-shaped pastas and snacks are good for your family and the planet you live on. Find something for everybunny here. A General Mills brand.

Excludes Annie's Fruit Snacks, Crackers, Snack Mix, Puffs, and Frozen Snacks.",5332f7c8e4b03c9a25efd148 : 623a0c1ef8c6036ac2badd4b
6296df093a13127fdca392be,511111314219,BIBIGO,6296dd1f3a13127fdca392bd,Grocery,GROCERY,Bibigo,,
5d66dda06d5f3b6188d4f050,511111005421,PILLSBURY .,53e10d6368abd3c7065097cc,Magazines,MAGAZINES,Pillsbury Magazine,All your favorites in one place! ,
585a963ce4b03e62d1ce0e78,511111001768,CHEETOS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Cheetos,"CHEETOS® snacks are the much-loved cheesy treats that are fun for everyone! You just can’t eat a CHEETOS® snack without licking the signature “cheetle” off your fingertips. And wherever the CHEETOS® brand and CHESTER CHEETAH® go, cheesy smiles are sure to follow. A PepsiCo brand.",5887a372e4b02187f85cdad9 : 585a9686e4b03e62d1ce0e81 : 585a9720e4b03e62d1ce0e94
6242fb28d8800479747297ed,511111213154,RUBBERMAID,6242faea1364864a08e6272e,Household,HOUSEHOLD,Rubbermaid,,
585a96ade4b03e62d1ce0e84,511111401643,NAKED,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Naked Juice,Delicious and nutritious smoothies for however you healthy. A PepsiCo brand.,5d602d9d6d5f3b23d1bc7907 : 60146a322455c904d4b69d6c : 585a9744e4b03e62d1ce0e98
609329d2729cb85570d87262,511111409700,EVOLVE,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Evolve,Great Taste Meets the Great Outdoors. There’s Outside in Here. A PepsiCo brand.,55bf8c6ce4b0d8e685c1489d : 5d66dd526d5f3b6188d4f04f : 60ac0942ad04c01ac35ea563
6234b15e230f103f78a112f4,511111113027,GOLD MEDAL,6233966e8942a67af4934aa1,Baking,BAKING,GOLD MEDAL FLOUR,,
5332f5f5e4b03c9a25efd0b0,511111404002,BETTY CROCKER FRUIT SNACKS,6233966e8942a67af4934aa1,Snacks,SNACKS,Betty Crocker Fruit Snacks,"With wild flavors and colors, the possibilities for fun are endless with Betty Crocker Fruit Snacks!",5da60859a60b87376833e352 : 5db9f8c5a60b87376833e36a : 5db9f9cca60b87376833e36b : 5daf6baaa60b87376833e364
592486bde410d61fcea3d122,511111800927,BREYERS,5332f5f6e4b03c9a25efd0b4,Frozen,FROZEN,Breyers,"Breyers® always starts with high quality ingredients, such as 100% Grade A milk and cream. Our commitment to quality has made Breyers® a family favorite since 1866. A Unilever brand.",592486bde410d61fcea3d121 : 592486bee410d61fcea3d12b : 592486bfe410d61fcea3d13c
623a0a7ae35c24474e4d4e29,511111013129,GODIVA,5332f5f3e4b03c9a25efd0ae,Baking,BAKING,GODIVA BAKING MIXES,A General Mills brand.,
607613f58fe8e53d32a5de43,511111409588,HERSHEYS SYRUPS,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Hershey's Syrups,"Nothing says sweet like the classic taste of HERSHEY’S Syrup. Use this easy squeeze bottle to create cold glasses of chocolate milk, chocolate floats, chocolate sundaes, rich hot cocoa and more!",
5e7225e95d56cb1295f59abc,511111606659,OLD EL PASO,5332f5f3e4b03c9a25efd0ae,Grocery,GROCERY,Old El Paso,"Treat your family to some taco night magic with the authentic flavors of Old El Paso™ Dinner Kits, Salsas, Seasonings and more (Excludes Old El Paso™ refrigerated and produce products). A General Mills brand. ",605e3639ac99f07c6a80fecf : 600b63312455c904d4b69d61 : 6234b341230f103f78a112f6
57d96124e4b0ac389136a2b9,511111602323,SMART ONES,53e10d6368abd3c7065097cc,Frozen,FROZEN,Smart Ones,"From morning through evening, Smart Ones products help you eat your best, every day. You'll feel satisfied and motivated to eat right all day long. Smart eating starts here.",
5f4e4ebaac99f03f183c8e0e,511111507123,DUNCAN HINES,5e825d64f221c312e698a62a,Baking,BAKING,Duncan Hines®,"Duncan Hines offers a variety of sweet treats: cake, fudge brownies, gooey cookies, easy mug cakes, and even bakery-inspired layered puddings in the refrigerated aisle!",
